Longitude,Latitude,Depth,Salinity,Temperature,DO,Sigma,pH,DIC,TALK,Omega_Ar
-130.85,51.46,1334.11,34.46,2.66,17.78,27.48,7.3043,2386.65,2389.3,0.47916475
-130.85,51.46,1001.27,34.38,3.3,10.25,27.36,7.2856,2376.05,2370.2,0.483510513
-130.85,51.46,752.01,34.25,3.83,11.55,27.2,7.2701,2355.37,2342.7,0.482094851
-130.85,51.46,500.69,34.06,4.53,36.63,26.98,7.083,2317.6,2310,0.524640475
-130.85,51.46,251.26,33.87,5.95,119.94,26.67,7.4213,2236.48,2270.7,0.758738633
-130.85,51.46,151.09,33.7,6.96,155.73,26.4,7.4895,2192.59,2249.9,0.920248791
-130.85,51.46,125.05,33.54,7.26,166.78,26.23,7.5055,2175.84,2235,0.936046909
-130.85,51.46,100.67,32.94,7.16,215.61,25.77,7.5779,2123.23,2206.3,1.104179453
-130.85,51.46,81.22,32.53,7.32,255.71,25.43,7.6433,2084,2181.3,1.214874046
-130.85,51.46,60.03,32.29,7.73,291.21,25.18,7.7242,2040.37,2167.7,1.470162142
-130.85,51.46,50.71,32.21,7.86,289.93,25.1,7.7264,2035.4,2164.1,1.485112579
-130.85,51.46,40.67,32.15,9.02,301.44,24.88,7.7877,2010.81,2164,1.715303138
-130.85,51.46,31.02,32.08,10.34,302.91,24.61,7.8118,1991.97,2159.5,1.861765853
-130.85,51.46,20.29,31.95,11.78,299.24,24.28,7.8571,1978.11,2158.6,2.002987823
-130.85,51.46,6,31.95,13.19,291.67,23.99,7.8156,1975.34,2157,2.035034386
-130.64,51.71,876.79,34.24,4,16.53,27.18,7.278,2350.71,2340.3,0.477511361
-130.64,51.71,744.6,34.21,4.16,18.95,27.14,7.2785,2346.08,2331.9,0.476883106
-130.64,51.71,498.04,34.05,4.86,45.44,26.94,7.3053,2306.84,2306.6,0.555974947
-130.64,51.71,399.49,33.99,5.19,62.31,26.85,7.3247,2287.06,2295.1,0.603789539
-130.64,51.71,298.89,33.9,5.6,83.09,26.73,7.3588,2266.4,2279.8,0.641145516
-130.64,51.71,198.41,33.83,5.99,104.1,26.63,7.3964,2243.67,2271.9,0.733428968
-130.64,51.71,148.27,33.52,6.27,132.02,26.35,7.4435,2211.37,2252.3,0.811849484
-130.64,51.71,123.53,33.27,6.52,150.99,26.12,7.4744,2186.83,2236.5,0.868215898
-130.64,51.71,99.79,33.23,6.58,154.75,26.08,7.482,2181.82,2269.2,1.147953132
-130.64,51.71,80.3,33.07,6.82,168.99,25.92,7.5125,2163.77,2223.1,0.938885371
-130.64,51.71,60.2,32.94,7.07,185.72,25.79,7.5477,2144.97,2214.5,1.014124965
-130.64,51.71,50.18,32.67,7.61,217.31,25.49,7.6023,2109.05,2198.7,1.167445396
-130.64,51.72,39.9,32.65,7.65,218.33,25.47,7.6102,2103.29,2198.9,1.21713151
-130.64,51.72,30.92,32.62,7.7,219.31,25.45,7.6192,2100.08,2191.5,1.184613946
-130.64,51.72,14.65,32.22,8.96,258.61,24.94,7.7291,2041.07,2175.8,1.55917317
-130.64,51.72,10.54,32.1,9.45,271.69,24.78,7.7585,2026.85,2160.1,1.548299483
-130.64,51.72,3.62,32.04,9.87,275.24,24.66,7.7318,2015.88,2161.4,1.664259985
-130.37,51.83,203.27,33.89,5.55,82.84,26.73,7.3537,2268.81,2283,0.658769625
-130.37,51.83,149.84,33.51,6.33,128.7,26.34,7.4282,2213.8,2249.8,0.781665672
-130.37,51.83,124.37,33.41,6.47,138.38,26.24,7.4435,2200.53,2241.6,0.815030691
-130.37,51.83,99.7,33.25,6.67,159.63,26.08,7.4812,2180.69,2228.8,0.861598364
-130.37,51.83,60.52,32.74,7.15,191.54,25.62,7.5332,2127.72,2193.3,0.980311589
-130.37,51.83,49.96,32.52,7.41,202.98,25.41,7.5568,2113.87,2184.5,1.018849614
-130.37,51.83,41.42,32.28,7.88,224.97,25.12,7.6296,2074.18,2167.9,1.195987298
-130.37,51.83,30.49,32.14,8.23,240.15,25,7.6562,2060.19,2162.7,1.271384289
-130.37,51.83,20.81,32.14,8.59,261.54,24.95,7.7004,2042.03,2166.2,1.460561457
-130.37,51.83,15.22,32.14,8.69,269.99,24.92,7.727,2034.58,2164.6,1.513214179
-130.37,51.83,10.8,31.77,10.17,296.86,24.37,7.858,1969.84,2145.7,1.941781472
-130.37,51.83,4.4,31.6,13.28,301.3,23.71,7.9205,1939.93,2141.8,2.22859628
-129.05,52.4,35.18,31.86,9.55,266.81,24.6,7.7716,2007.52,2148.7,1.610662183
-129.05,52.4,19.64,31.41,11.71,305.51,23.86,7.8511,1964.45,2132.5,1.884047832
-129.05,52.4,10.06,30.4,12.86,313.07,22.86,7.9199,1869.03,2063.5,2.137298239
-129.05,52.4,3.73,30.42,12.92,309.71,22.86,7.9227,1867.56,2062.8,2.147083113
-129.4,52.25,149.45,33.82,5.69,93.96,26.68,7.3781,2249.19,2271.8,0.70802235
-129.4,52.25,134.26,33.45,6.42,137.52,26.28,7.438,2207.18,2249.4,0.822290002
-129.4,52.25,124.4,33.27,6.61,153.53,26.11,7.4697,2186.64,2235.1,0.860708594
-129.4,52.25,98.91,32.63,7.19,217.16,25.53,7.5797,2107.68,2194.6,1.131015357
-129.4,52.25,59.35,32.21,7.89,254.57,25.1,7.6698,2056.96,2166.9,1.324072766
-129.4,52.25,49,32.17,8.07,254.88,25.04,7.6808,2050,2166.6,1.383986623
-129.4,52.25,40.16,32.02,8.71,271.96,24.83,7.7339,2030.49,2159.1,1.493733769
-129.4,52.25,30.18,31.83,9.6,282.64,24.54,7.7818,2004.13,2152.5,1.679313268
-129.4,52.25,20.04,31.63,11.96,313.49,23.98,7.9179,1941.45,2142.7,2.201135095
-129.4,52.25,15.01,31.63,12.39,316.96,23.9,7.9275,1937.32,2145.5,2.276403116
-129.4,52.25,10.3,31.54,13.75,314.63,23.57,7.9474,1924.49,2138.6,2.351078533
-129.4,52.25,3.63,31.55,13.77,308.99,23.57,7.9478,1923.86,2138.2,2.355909762
-129.97,52.02,119.84,33.29,6.64,144.43,26.12,7.4485,2191.77,2234.2,0.82331836
-129.97,52.02,99.51,33.23,6.69,149.76,26.06,7.4553,2184.64,2233.3,0.86623129
-129.97,52.02,80.21,32.89,6.99,178.78,25.75,7.514,2145.35,2209.2,0.967516861
-129.97,52.02,60.15,32.34,7.58,232.42,25.25,7.6158,2082.26,2175.3,1.186377522
-129.97,52.02,50.34,32.25,7.77,244.92,25.15,7.6431,2068.96,2170.9,1.260704253
-129.97,52.02,40.73,31.99,8.37,254.15,24.85,7.6869,2042.36,2158.8,1.385982301
-129.97,52.02,30.83,31.85,9.05,266.74,24.65,7.7121,2028.57,2156.4,1.492409083
-129.97,52.02,20.51,31.69,11.04,300.46,24.19,7.8472,1972.28,2147,1.939194886
-129.97,52.02,9.85,31.64,12.27,307.9,23.93,7.8986,1949.17,2143.3,2.140789026
-129.97,52.02,4.17,31.64,13.47,297.7,23.7,7.9115,1944.28,2142.8,2.199491451
-126.6,48.18,2467.86,34.64,1.6,70.69,27.71,7.4395,2395.88,2436.6,0.49842866
-126.6,48.18,1974.94,34.59,1.86,55.52,27.65,7.3955,2388.84,2411.2,0.481970357
-126.59,48.18,1482.8,34.51,2.54,27.41,27.54,7.3347,2387.42,2396.4,0.487199233
-126.59,48.18,991.12,34.39,3.62,9.49,27.34,7.2922,2370.64,2363.3,0.479657294
-126.59,48.19,743.99,34.26,4.26,9.87,27.17,7.2766,2350.12,2338.2,0.487006003
-126.59,48.19,495.57,34.13,4.95,25.17,26.99,7.2846,2319.53,2310.2,0.520903658
-126.59,48.19,299.14,34.01,5.78,56.66,26.8,7.3264,2283.75,2286.4,0.593596082
-126.59,48.19,199.53,33.93,6.7,81.84,26.62,7.3653,2251.46,2267.8,0.673589482
-126.59,48.19,100.04,32.86,7.67,180.52,25.64,7.5268,2137.56,2200.5,0.960765233
-126.59,48.19,80.38,32.54,7.83,239.31,25.37,7.6388,2082.17,2180.3,1.225630025
-126.59,48.19,59.63,32.3,7.99,297.48,25.15,7.7529,2027.82,2163.5,1.544527441
-126.59,48.19,50.5,32.26,8.18,299.17,25.1,7.7589,2025.37,2162.5,1.561748743
-126.59,48.19,40.45,32.18,8.46,309.95,25,7.7762,2015.71,2160.2,1.632211335
-126.59,48.19,26.44,32,10.93,327.98,24.54,7.8921,1967.92,2160.9,2.111814107
-126.59,48.19,20.38,31.93,13.54,286.2,24,7.8935,1963.67,2156.7,2.144529655
-126.59,48.19,10.52,31.94,13.96,284.66,23.68,7.8898,1963.08,2154,2.131948441
-126.59,48.19,3.98,31.94,15.09,279.32,23.63,7.8887,1964.63,2154.9,2.142605022
-126.31,48.36,1275.2,34.47,2.95,18.77,27.46,7.3145,2382.16,2385.6,0.489362212
-126.31,48.36,990.17,34.37,3.71,8.95,27.31,7.2901,2364.27,2359.4,0.488115083
-126.31,48.36,743.14,34.25,4.33,10.75,27.15,7.2759,2341.97,2336.9,0.512507304
-126.31,48.36,495.78,34.1,5.16,32.33,26.94,7.2925,2307.42,2308.6,0.564523771
-126.31,48.36,396.77,34.05,5.51,45.26,26.86,7.3069,2291.32,2316.2,0.693822096
-126.31,48.36,297.24,34,6,64.26,26.76,7.338,2271.63,2300.6,0.730012143
-126.31,48.36,198.56,33.94,6.9,94.88,26.59,7.3946,2236.62,2285.1,0.863215641
-126.31,48.36,149.28,33.83,7.43,117.61,26.44,7.4304,2213.45,2272.1,0.938733098
-126.31,48.36,123.93,33.58,7.21,136.21,26.27,7.4393,2199.44,2261,0.958991049
-126.31,48.36,99.29,33.21,7.53,192.6,25.94,7.5448,2146.54,2219.9,1.039173068
-126.31,48.36,80.05,32.61,7.76,242.31,25.43,7.6615,2072.68,2184.9,1.34039688
-126.31,48.36,59.81,32.31,7.94,283.95,25.17,7.7308,2032.85,2169.2,1.550859313
-126.31,48.36,48.92,32.29,8.13,293.46,25.13,7.7647,2021.68,2169.2,1.65511504
-126.31,48.36,39.75,32.21,8.2,283.57,25.06,7.7517,2020.85,2169.5,1.669031307
-126.31,48.36,29.86,32.07,9.35,326.97,24.8,7.8518,1985.66,2166.9,1.983973883
-126.31,48.36,19.79,31.86,13.41,279.71,23.89,7.9055,1952.47,2156.9,2.254243307
-126.31,48.36,10.02,31.79,13.65,280.06,23.79,7.9218,1943.29,2157.2,2.354280665
-126.31,48.36,4.22,31.71,14.98,273.46,23.44,7.9263,1932.62,2144.8,2.352867214
-126.23,48.43,586.62,34.17,4.74,20.17,27.04,7.2795,2332.35,2323.1,0.513160695
-126.23,48.43,396.3,34.04,5.51,49.06,26.85,7.3141,2292.97,2293.3,0.571442276
-126.23,48.43,297.66,34,6.04,64.76,26.75,7.3403,2275.2,2309.2,0.760720044
-126.23,48.43,198.06,33.94,7.13,100.36,26.56,7.4109,2235.21,2268.5,0.769357122
-126.23,48.43,149.08,33.83,7.71,117.15,26.4,7.4363,2216.1,2255.8,0.815904509
-126.23,48.43,123,33.68,7.67,139.16,26.28,7.4672,2198.47,2245.9,0.865622693
-126.23,48.43,78.44,32.86,7.69,219.34,25.65,7.5998,2115.51,2203.5,1.151271154
-126.23,48.43,59.62,32.33,7.94,284.59,25.19,7.7182,2045.19,2173.4,1.482089997
-126.23,48.43,49.93,32.23,8.2,299.66,25.07,7.7547,2026.3,2166.2,1.587633854
-126.23,48.43,40.14,32.19,8.32,297.96,25.02,7.758,2027.59,2161.6,1.53934414
-126.23,48.43,30.06,32.14,8.82,309.41,24.93,7.7958,2011.15,2165.7,1.731165771
-126.23,48.43,20.27,31.84,12.6,299.76,23.99,7.8906,1964.85,2157.3,2.130015104
-126.23,48.43,15.1,31.77,13.13,296.28,23.88,7.9178,1951.57,2149.5,2.188623975
-126.23,48.43,10.61,31.74,13.63,295.43,23.74,7.924,1944.71,2149.5,2.262990933
-126.23,48.43,3.28,31.75,14.64,297.17,23.55,7.9356,1936.43,2144.8,2.310624236
-126,48.54,113.59,33.64,7.12,73.23,26.35,7.3183,2247.8,2251.3,0.619071102
-126,48.54,98.91,33.55,7.27,104.15,26.24,7.3744,2223.09,2243.6,0.70633493
-126,48.54,79.49,33.22,7.5,131.69,25.94,7.4167,2194.25,2223,0.750827455
-126,48.54,59.81,32.9,7.86,126.56,25.65,7.3995,2186.59,2213.6,0.74282731
-126,48.54,39.62,32.29,9.02,225.16,25.01,7.6543,2074.83,2111.2,0.780435784
-126,48.54,30.46,32.13,9.89,260.27,24.65,7.7522,2035.1,2105.3,1.017967704
-126,48.54,20.27,31.99,10.99,274.46,24.43,7.8027,2008.5,2166.6,1.789279806
-126,48.54,14.81,31.85,12.91,295.18,23.97,7.8881,1970.89,2158.8,2.094389354
-126,48.54,9.84,31.75,13.78,308.83,23.73,7.9337,1949.01,2156.7,2.295648804
-125.78,48.66,56.6,32.9,8.33,129.38,25.58,7.4321,2186.11,2220.2,0.78947244
-125.78,48.66,39.72,32.84,8.45,141.7,25.5,7.4614,2172.58,2215.6,0.846935171
-125.78,48.66,29.82,32.35,8.72,151.27,25.09,7.4524,2156.65,2192.2,0.796708765
-125.78,48.66,20.08,32.22,9.77,208.81,24.82,7.6341,2090.83,2186.2,1.235663885
-125.78,48.66,14.97,32.14,10.14,217.88,24.7,7.7033,2068.58,2182.6,1.394162768
-125.78,48.66,10.46,31.98,11.1,256.62,24.36,7.7885,2023.55,2175.5,1.739186601
-125.78,48.66,3.08,31.77,12.77,279.46,23.94,7.9099,1966.52,2166.8,2.215440084
-125.68,48.72,156.18,33.31,7.69,98.9,25.99,7.3744,2219.41,2237.4,0.684453478
-125.68,48.72,123.96,33.18,7.9,111.78,25.86,7.3941,2206.85,2232.4,0.730309256
-125.68,48.72,99.29,33.1,8.12,125.53,25.77,7.4306,2192.43,2228.4,0.795138243
-125.68,48.72,78.99,33.03,8.23,130.55,25.69,7.4412,2188.09,2226.5,0.813604276
-125.68,48.72,59.81,32.91,8.3,129.43,25.59,7.429,2186.36,2218.3,0.775488168
-125.68,48.72,49.51,32.84,8.32,130.14,25.53,7.426,2184.26,2217.3,0.783382713
-125.68,48.72,39.99,32.65,8.46,139.09,25.34,7.4367,2168.59,2206.8,0.813891824
-125.68,48.72,29.87,32.37,9.03,156.22,25.06,7.4969,2143.94,2199.2,0.928918302
-125.68,48.72,20.17,32.21,9.9,204.11,24.79,7.5906,2114.87,2196.3,1.12837435
-125.68,48.72,9.56,31.69,12.43,353.33,23.92,7.9596,1952.92,2179.6,2.472975519
-125.68,48.72,3.43,31.64,16.09,338.11,22.65,8.0813,1880.07,2163.5,3.09163157
-125.57,48.78,132.26,33.32,7.71,103.51,26,7.3817,2217.29,2238.1,0.703152866
-125.57,48.78,99.8,33.21,7.89,110.55,25.88,7.3946,2206.58,2233,0.738726788
-125.57,48.78,79.64,33.04,8.2,125.88,25.71,7.4331,2189.06,2224.8,0.796342035
-125.57,48.78,60.2,32.82,8.54,140.99,25.48,7.4605,2173.08,2215.9,0.843164613
-125.57,48.78,50.26,32.62,8.69,146.5,25.3,7.4649,2162.27,2208,0.861836724
-125.58,48.78,40.52,32.44,8.99,158.91,25.11,7.4887,2148.6,2199.7,0.898673729
-125.58,48.78,30.19,32.26,9.43,178.27,24.9,7.5328,2126.81,2193.8,1.013135107
-125.58,48.78,20.25,32.07,9.99,201.88,24.67,7.6046,2096.79,2186.2,1.188299606
-125.58,48.78,15.19,32.03,10.26,211.89,24.59,7.6316,2084.79,2186.4,1.29050437
-125.58,48.78,9.87,31.97,11.31,238.3,24.43,7.7209,2058.35,2186.9,1.532882961
-125.58,48.78,3.45,31.34,16.21,372.33,22.9,8.1014,1853.61,2148.3,3.208640923
-125.52,48.81,102.01,33.32,7.72,104.05,25.99,7.3803,2215.97,2241.9,0.736989075
-125.52,48.81,79.99,33.11,8.06,119.1,25.79,7.412,2194.13,2229.1,0.791693234
-125.52,48.81,60.93,33,8.25,128.4,25.67,7.4366,2184.88,2226.2,0.834477375
-125.52,48.81,50.3,32.74,8.42,136.61,25.44,7.4424,2172.44,2215.8,0.847065767
-125.52,48.81,39.52,32.51,8.83,153,25.19,7.4714,2156.65,2205.1,0.881586827
-125.52,48.81,30.58,32.34,9.23,169.63,25,7.5168,2134.41,2196.5,0.976958375
-125.52,48.81,21.44,32.24,9.54,187.11,24.87,7.5627,2115.69,2192.2,1.08565759
-125.52,48.81,15.75,32.04,10.39,227.89,24.57,7.673,2074.79,2185.7,1.369876648
-125.52,48.81,10.53,31.89,11.27,274.38,24.29,7.8423,2001.27,2176,1.952655629
-125.52,48.81,3.46,31.02,16.09,376.78,22.67,8.1103,1827.53,2125.6,3.238656523
-125.46,48.84,88.48,33.17,7.96,115.81,25.84,7.406,2201.37,2233,0.770940604
-125.46,48.84,79.36,33.02,8.2,125.56,25.69,7.4297,2188.76,2227.1,0.812608357
-125.46,48.84,59.86,32.81,8.48,137.49,25.48,7.4487,2174.33,2218.2,0.849560854
-125.46,48.84,50.1,32.68,8.61,141.55,25.36,7.4538,2168.28,2212.3,0.851431434
-125.46,48.84,40.59,32.56,8.76,149.1,25.26,7.4673,2162.82,2207.8,0.859184045
-125.46,48.84,20.61,32.23,9.55,190.02,24.86,7.5656,2115.01,2192.5,1.093611324
-125.46,48.84,15.12,32.19,9.63,197.13,24.81,7.5862,2109.63,2192.8,1.139682194
-125.46,48.84,11.39,31.98,10.67,287.61,24.49,7.8256,2003.81,2171,1.870277961
-125.46,48.84,3.38,30.85,15.73,411.69,22.65,8.1429,1801.14,2113,3.371342284
-125.43,48.86,43.91,32.36,9.21,151.22,25.02,7.5011,2148.03,2205.5,0.944411709
-125.43,48.86,20.51,32.19,9.83,187.51,24.78,7.5684,2117.07,2198.8,1.130122006
-125.43,48.86,15.58,32.06,10.23,215.21,24.61,7.6128,2096.41,2191.1,1.235724826
-125.43,48.86,10.67,31.88,10.85,267.53,24.33,7.7376,2041.64,2179,1.605920926
-125.43,48.86,3.02,29.77,16.58,364.16,21.6,8.0419,1828.23,2072,2.703095938
-125.22,48.36,170.52,33.96,6.26,50.73,26.69,7.2941,2282.22,2279.7,0.587332029
-125.22,48.36,124.55,33.91,6.51,37.53,26.63,7.2563,2289.86,2272,0.527807777
-125.22,48.36,79.54,33.87,6.58,56.54,26.58,7.2899,2274.38,2272.4,0.601037842
-125.22,48.36,49.8,33.49,7.35,90.5,26.18,7.3392,2231.95,2243.4,0.665926089
-125.22,48.36,29.87,33.23,7.79,110.66,25.88,7.3888,2209.35,2235.3,0.747417336
-125.22,48.36,15.14,32.75,8.86,162.83,25.38,7.4958,2163.94,2215.9,0.91389786
-125.22,48.36,3.15,32.11,12.82,409.96,24.21,8.0096,1950.6,2210.1,2.807890006
-124.95,48.37,108.17,33.87,6.6,54.46,26.58,7.2924,2275.71,2269.8,0.579403708
-124.95,48.37,79.45,33.72,6.89,68.5,26.42,7.3082,2257.63,2260.8,0.623440891
-124.95,48.37,59.55,33.35,7.41,112.67,26.05,7.3808,2208.11,2232.6,0.731600123
-124.95,48.37,39.89,32.91,7.85,144.02,25.65,7.4409,2170.06,2208.6,0.813723079
-124.95,48.37,20.22,32.09,10.39,249.58,24.61,7.6946,2073.33,2192,1.435690412
-124.95,48.37,9.99,31.84,11.54,287.11,24.25,7.7514,2050.07,2185.9,1.600961979
-124.95,48.37,3.4,31.71,13.1,350.47,23.83,7.9635,1957.23,2186.2,2.50391644
-124.79,48.37,67.43,33.88,6.95,83.76,26.54,7.3547,2246.02,2265.4,0.70910861
-124.79,48.37,49.65,33.87,6.92,82.08,26.54,7.3546,2245.95,2265.2,0.710778328
-124.79,48.37,30.25,33.57,7.42,98.67,26.24,7.3698,2231.7,2255.1,0.736368905
-124.79,48.37,19.92,33.38,7.81,114.7,26.03,7.401,2213.71,2244.2,0.777815511
-124.79,48.37,9.67,33.34,7.93,119.41,25.98,7.4122,2207.69,2243.3,0.810585401
-124.79,48.37,3.22,33.3,8.23,125.71,25.91,7.4176,2203.93,2242,0.828287084
-125.17,48.13,250.1,33.98,6.4,68.76,26.7,7.3433,2263.49,2277.9,0.657260188
-125.18,48.13,199.06,33.97,6.63,75.21,26.65,7.3498,2255.04,2271.2,0.672838476
-125.17,48.13,149,33.92,6.96,95.12,26.57,7.3886,2238.58,2266.1,0.742151035
-125.17,48.13,123.9,33.91,6.96,95.78,26.57,7.3881,2236.97,2267.3,0.762233557
-125.17,48.13,99.44,33.9,6.99,97.15,26.55,7.3886,2236.7,2265.5,0.756983366
-125.17,48.13,79.94,33.78,7.05,102.89,26.45,7.386,2233.17,2256,0.724595982
-125.17,48.13,59.78,33.66,7.11,117.63,26.35,7.4013,2215.72,2245.8,0.766135259
-125.17,48.13,39.8,33.29,7.59,117.77,25.99,7.3981,2202.6,2232.2,0.764954602
-125.17,48.13,19.84,32.49,9.83,217.06,25.03,7.6435,2105.91,2211.2,1.322570307
-125.17,48.13,9.79,32.15,11.52,341,24.47,7.9946,1956.16,2205.8,2.681803335
-125.17,48.13,2.95,32.07,14.97,504.43,23.72,8.2812,1790.18,2209.4,4.472924259
-125.33,47.96,492.52,34.07,5.39,40.48,26.89,7.3023,2299.29,2299.6,0.560222434
-125.33,47.96,396.33,34.05,5.57,45.94,26.85,7.3097,2291.68,2295.5,0.58726451
-125.33,47.96,297.96,34.02,5.96,58.11,26.78,7.3275,2276.47,2287.1,0.631793539
-125.33,47.96,199.04,33.96,6.81,72.43,26.62,7.3464,2254.24,2268.4,0.663130797
-125.33,47.96,149.34,33.92,7.17,115.38,26.55,7.4381,2218.01,2262.8,0.844636806
-125.33,47.96,123.54,33.86,7.36,118.85,26.47,7.435,2213.95,2257.3,0.84007511
-125.33,47.96,99.57,33.74,7.55,135.92,26.35,7.4583,2200.11,2247,0.865254415
-125.33,47.96,80.81,33.39,7.31,152.68,26.12,7.4616,2184.45,2232.8,0.872439591
-125.33,47.96,60.17,32.86,7.92,154.78,25.61,7.4652,2159.03,2207.4,0.872898205
-125.33,47.96,39.72,32.32,8.83,154.8,25.04,7.4582,2150.34,2198,0.87421253
-125.33,47.96,20.85,31.87,10.13,233.75,24.49,7.5804,2101.92,2186.2,1.149706005
-125.33,47.96,10.29,31.71,11.63,301.93,24.09,7.8244,2012.23,2178,1.874562855
-125.33,47.96,3.64,31.53,14.43,439.33,23.38,8.0984,1872.73,2175.9,3.274743131
-124.91,47.95,77.12,33.72,7.32,75.28,26.37,7.3319,2246.05,2255.2,0.653840771
-124.91,47.95,50.74,33.08,7.85,134.73,25.79,7.4353,2179.14,2217.9,0.815741321
-124.91,47.95,30.19,32.66,9.32,179.01,25.24,7.5805,2127.25,2214.5,1.171255925
-124.91,47.95,10.77,31.77,15.44,290.4,23.39,7.952,1940.51,2165.3,2.478663981
-124.91,47.95,3.55,31.77,15.51,289.94,23.37,7.9703,1930.88,2162.2,2.554286572
-124.75,47.95,25.74,33.45,8.27,47.17,26.01,7.2534,2265.09,2251.8,0.56166905
-124.75,47.95,21.16,33.38,8.3,61.49,25.96,7.2841,2252.3,2249.7,0.609090205
-124.75,47.95,3.46,32.07,16.38,433.51,23.41,8.3426,1738.37,2200.8,4.944805279
-125.58,47.68,1232.76,34.45,3.18,15.59,27.43,7.312,2380.04,2379.4,0.479106577
-125.58,47.68,988.58,34.39,3.65,9.73,27.33,7.2912,2369.15,2366.7,0.498475064
-125.58,47.68,743.32,34.26,4.3,9.98,27.17,7.275,2348.38,2342.1,0.508918616
-125.58,47.68,495.7,34.14,5.15,26,26.98,7.3711,2238.29,999,0.006046904
-125.58,47.68,397.47,34.04,5.36,47.13,26.87,7.3063,2293.78,2296.3,0.580464356
-125.58,47.68,297.75,34,6.12,66.21,26.75,7.3431,2273.15,2288.1,0.654524737
-125.58,47.68,199.55,33.92,7.25,84.93,26.53,7.3723,2244.38,2265.3,0.700535727
-125.58,47.68,148.64,33.74,7.82,130.56,26.31,7.4498,2201.61,2249,0.862306194
-125.58,47.68,124.32,33.38,7.55,173.13,26.07,7.5153,2162.36,2230.1,0.996276208
-125.58,47.68,99.36,33.05,7.61,206.2,25.82,7.5658,2133.8,2213.1,1.082073504
-125.58,47.68,79.07,32.42,7.86,275.45,25.26,7.7108,2048.31,2174,1.453289478
-125.58,47.68,49.31,32.29,8.18,306.08,25.13,7.7658,2021.93,2167.5,1.637738329
-125.58,47.68,29.69,32.21,8.97,320.58,25.04,7.8038,2007.78,2167.5,1.779799436
-125.58,47.68,14.94,31.89,14.7,279.41,23.76,7.9011,1957.99,2157.6,2.225933135
-125.58,47.68,3.58,31.89,16.55,266.04,23.25,7.9,1959.64,2158.2,2.244613499
-124.49,47.64,13.79,32.22,12.76,411.9,24.27,8.1863,1849.58,2209.6,3.814489135
-124.49,47.64,9.84,31.94,14.99,400.63,23.61,8.2191,1820.45,2196.4,4.021977876
-124.49,47.64,5.06,31.75,15.71,375.44,23.32,8.1931,1828.8,2189.3,3.883457506
-124.49,47.64,3.07,31.73,15.71,366.57,23.28,8.1896,1829.96,2183.4,3.809126429
-124.91,46.13,1288.08,34.48,2.95,21.61,27.47,7.3224,2380.69,2386.7,0.497411199
-124.91,46.13,988.57,34.37,3.76,10.42,27.31,7.2924,2367.03,2358.6,0.475560103
-124.91,46.13,744.15,34.26,4.39,10.31,27.15,7.2785,2347.08,2337.5,0.495895402
-124.91,46.13,396.97,34.03,5.61,52.2,26.84,7.3202,2286.78,2292.6,0.595729663
-124.91,46.13,297.77,33.99,6.41,81.68,26.7,7.3762,2255.01,2278.5,0.697409548
-124.91,46.13,199.22,33.91,7.21,124.26,26.53,7.4565,2215.64,2262.6,0.849987018
-124.91,46.13,149.37,33.76,7.59,145.57,26.36,7.4864,2193.16,2247.6,0.905713429
-124.91,46.13,123.92,33.62,7.69,160.98,26.24,7.5086,2177.71,2236.8,0.93931185
-124.91,46.13,100.71,33.07,8.05,205.7,25.75,7.5852,2123.96,2208.8,1.125331075
-124.91,46.13,80.51,32.76,8.5,226.57,25.44,7.6338,2092.44,2192.7,1.250885845
-124.91,46.13,60.2,32.29,8.93,297.87,25.01,7.776,2019.55,2168,1.667166197
-124.91,46.13,44.85,32.29,9.55,310.01,24.91,7.8155,2005.86,2169.7,1.818211498
-124.91,46.13,20.47,31.94,14.87,274.33,23.64,7.8876,1970.18,2162.4,2.156543453
-124.91,46.13,3.84,31.96,16.27,262.38,23.35,7.8906,1968.53,2161,2.181987489
-124.12,46.24,12.59,29.07,15.83,304.17,21.27,8.04,1816.46,2038.3,2.463128336
-124.12,46.24,11.67,29.09,15.76,305.16,21.25,8.0462,1826.86,2072.1,2.718043867
-124.12,46.24,9.96,28.73,15.91,301.79,21.08,8.045,1813.35,2053.6,2.668416935
-124.12,46.24,7.53,20.66,16.83,292.14,14.74,8.0336,1678.84,1828.1,1.799542468
-124.12,46.24,5.66,21.71,16.48,303.5,15.39,7.9705,1532.81,1613,1.025717732
-124.12,46.24,4.42,20.03,16.81,290.57,13.25,7.9496,1499.03,1611.1,1.336885416
-124,46.25,14.07,9.57,18.81,272.03,5.68,7.8126,1272.55,1198,0.125216166
-124,46.25,8.15,7.39,19.22,269.47,3.91,7.7908,1220.9,1156,0.129396549
-124.03,46.13,19.64,31.51,14.01,333.22,23.48,8.0395,1904.08,2168.5,2.865478641
-124.03,46.13,13.97,30.51,15.26,345.95,22.37,8.0928,1842.67,2122.6,3.049774906
-124.03,46.13,9.66,29.24,16.48,306.04,21.13,8.0695,1820.35,2067.3,2.739924768
-124.03,46.13,4.76,28.53,16.56,296.04,20.65,8.0412,1819.15,2053,2.619368723
-124.03,46.13,3.1,28.51,16.57,294.55,20.64,8.0382,1818.28,2051.6,2.614429166
-124.09,46.13,37.25,33.36,7.95,101.32,25.99,7.3629,2210.13,2229.1,0.707179746
